company,linkedin_ids,linkedin_url,levels_slug,levels_status,base,total,years_experience,level,city,reported,source,source_url,date,notes,website,careers_url,hq_city,hq_country,employees,sector,year_founded,about
ING,2594164,https://www.linkedin.com/company/ing,ing,resolved,58400,58400,9,Software Engineer 4,Madrid,2024-04,levels.fyi,https://www.levels.fyi/companies/ing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
ING,2594164,https://www.linkedin.com/company/ing,ing,resolved,57000,63000,13,Software Engineer 3,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/ing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
ING,2594164,https://www.linkedin.com/company/ing,ing,resolved,54785,58320,7,8,Madrid,2021-12,levels.fyi,https://www.levels.fyi/companies/ing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
ING,2594164,https://www.linkedin.com/company/ing,ing,resolved,54632,63231,15,Software Engineer 3,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/ing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
ING,2594164,https://www.linkedin.com/company/ing,ing,resolved,52140,60830,5,Software Engineer 3,Madrid,2024-04,levels.fyi,https://www.levels.fyi/companies/ing/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intel,1053,https://www.linkedin.com/company/intel-corporation,intel,resolved,99416,109910,10,Grade 7,Barcelona,2025-06,levels.fyi,https://www.levels.fyi/companies/intel/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intel,1053,https://www.linkedin.com/company/intel-corporation,intel,resolved,70812,77421,10,Grade 7,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/intel/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,80000,80000,8,Senior,Malaga,2025-11,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,79000,79000,5-10,Senior Software Engineer,Malaga,2024-10,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,78000,78000,8,Senior,Malaga,2026-04,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,78000,78000,7,L5,Malaga,2025-09,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,78000,78000,6,Middle,Malaga,2024-05,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,78000,78000,6,L4,Malaga,2024-03,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,69520,69520,5,L3,Madrid,2023-12,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,43450,43450,6,L3,Barcelona,2023-03,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Intellias,49445,https://www.linkedin.com/company/intellias,intellias,resolved,42000,42000,5,L3,Sevilla,2025-11,levels.fyi,https://www.levels.fyi/companies/intellias/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Invent.us,,,inventus,resolved,60000,60000,12,Старший,Barcelona,2026-08,levels.fyi,https://www.levels.fyi/companies/inventus/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Janea Systems,,https://www.linkedin.com/company/janea-systems,janea-systems,resolved,100000,100000,9,Lead,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/janea-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Janea Systems,,https://www.linkedin.com/company/janea-systems,janea-systems,resolved,60000,60000,7,,Madrid,2024-09,levels.fyi,https://www.levels.fyi/companies/janea-systems/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,90000,90000,15,L06,Madrid,2023-09,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,90000,90000,11+,,Madrid,2025-02,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,86000,86000,12,Senior,Madrid,2024-02,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,84000,84000,6,Senior,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,84000,84000,5-10,L2,Madrid,2023-03,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,78000,78000,8,Senior,Madrid,2025-01,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,75000,75000,5-10,,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,70000,70000,8,Regular,Madrid,2024-03,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,65000,65000,8,Senior,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Job&Talent,296493,https://www.linkedin.com/company/jobandtalent,jobandtalent,resolved,60000,60000,8,L5,Madrid,2023-01,levels.fyi,https://www.levels.fyi/companies/jobandtalent/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
JPMorgan Chase,,https://www.linkedin.com/company/jpmorganchase,jpmorgan-chase,resolved,162468,182776,6,Vice President,Madrid,2026-04,levels.fyi,https://www.levels.fyi/companies/jpmorgan-chase/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
JPMorgan Chase,,https://www.linkedin.com/company/jpmorganchase,jpmorgan-chase,resolved,96487,111722,15,Vice President,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/jpmorgan-chase/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
JPMorgan Chase,,https://www.linkedin.com/company/jpmorganchase,jpmorgan-chase,resolved,90000,112000,5,Senior Associate,Madrid,2025-10,levels.fyi,https://www.levels.fyi/companies/jpmorgan-chase/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
JPMorgan Chase,,https://www.linkedin.com/company/jpmorganchase,jpmorgan-chase,resolved,70000,70000,10,Senior Associate,Madrid,2026-02,levels.fyi,https://www.levels.fyi/companies/jpmorgan-chase/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Kabilio,,,kabilio,resolved,60000,60000,6,Senior,Barcelona,2026-09,levels.fyi,https://www.levels.fyi/companies/kabilio/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Keysight Technologies,3812750,https://www.linkedin.com/company/keysight-technologies,keysight,resolved,63691,67671,7,L3,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/keysight/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Keysight Technologies,3812750,https://www.linkedin.com/company/keysight-technologies,keysight,resolved,61000,83000,16,L2,Malaga,2022-07,levels.fyi,https://www.levels.fyi/companies/keysight/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Keysight Technologies,3812750,https://www.linkedin.com/company/keysight-technologies,keysight,resolved,60000,61200,5,L4,Barcelona,2025-02,levels.fyi,https://www.levels.fyi/companies/keysight/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Keysight Technologies,3812750,https://www.linkedin.com/company/keysight-technologies,keysight,resolved,56714,58604,6,L3,Barcelona,2025-03,levels.fyi,https://www.levels.fyi/companies/keysight/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,85000,102000,9,Principal,Barcelona,2024-08,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,80000,95000,5-10,Principal Engineer,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,70000,80000,11,Senior Software Engineer,Barcelona,2023-10,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,63000,69500,11,Senior,Barcelona,2024-10,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,62000,72000,17,Senior,Barcelona,2025-05,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,60000,60000,10,Senior,Barcelona,2024-01,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,55000,63000,5-10,,Barcelona,2025-12,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
King,230546,https://www.linkedin.com/company/king,king,resolved,55000,60000,10,Senior,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/king/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,70000,71750,15,L3,Madrid,2022-03,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,60396,60396,14,L3,Madrid,2025-11,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,58000,63000,10,L3,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,54988,59112,7,L3,Madrid,2022-11,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,54692,59407,10,L3,Barcelona,2024-02,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,50402,54747,10,L3,Barcelona,2024-03,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,48717,51527,7,L2,Madrid,2024-05,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Klarna,748731,https://www.linkedin.com/company/klarna,klarna,resolved,47920,50684,6,L2,Madrid,2023-01,levels.fyi,https://www.levels.fyi/companies/klarna/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Kraken,3787845,https://www.linkedin.com/company/krakenfx,kraken,resolved,84000,84000,10,L3,Madrid,2020-09,levels.fyi,https://www.levels.fyi/companies/kraken/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Lucid Software,1214453,https://www.linkedin.com/company/lucidsoftware,lucid,resolved,76000,86000,10,Senior Software Engineer 1,Sevilla,2025-05,levels.fyi,https://www.levels.fyi/companies/lucid/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,112000,120000,20,L3,Barcelona,2024-09,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,100000,100000,10,Senior Backend Engineer,Barcelona,2025-06,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,90000,90000,15,L3,Barcelona,2026-02,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,90000,90000,10,L5,Barcelona,2024-07,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,85000,87500,10,Senior,Barcelona,2026-03,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,81000,81000,7,Senior,Barcelona,2026-03,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,75000,75000,5,Senior,Barcelona,2025-04,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,72000,72000,10,L3,Barcelona,2025-01,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,72000,72000,7,L3,Barcelona,2023-02,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Manychat,11058494,https://www.linkedin.com/company/manychat,manychat,resolved,71000,71000,5-10,,Barcelona,2024-05,levels.fyi,https://www.levels.fyi/companies/manychat/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Materialise,,https://www.linkedin.com/company/materialise,materialise,resolved,63000,63000,29,,Barcelona,2026-07,levels.fyi,https://www.levels.fyi/companies/materialise/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Materialise,,https://www.linkedin.com/company/materialise,materialise,resolved,63000,63000,29,Senior,Barcelona,2026-05,levels.fyi,https://www.levels.fyi/companies/materialise/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Materialise,,https://www.linkedin.com/company/materialise,materialise,resolved,45000,45000,7,,Barcelona,2025-09,levels.fyi,https://www.levels.fyi/companies/materialise/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,100000,100000,5,L5,Madrid,2026-02,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,100000,100000,5,L5,Madrid,2025-04,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,93000,93000,15,Staff,Madrid,2023-02,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,90000,90000,10,Staff Engineer,Madrid,2025-03,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,83071,83071,15,Staff Engineer,Madrid,2025-02,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Medallia,49697,https://www.linkedin.com/company/medallia-inc.,medallia,resolved,55000,55000,7,L2,Madrid,2022-08,levels.fyi,https://www.levels.fyi/companies/medallia/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,70000,70000,5,E2,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,70000,70000,5-10,Senior,Valencia,2026-08,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,68000,73000,5-10,,Madrid,2023-08,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,51000,56000,6,Mid,Valencia,2026-05,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,50000,57600,5,T3,Santander,2026-01,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,50000,50000,6,L3,Valencia,2024-04,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,46000,46000,7,L3,Vigo,2026-06,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,45000,45000,15,Senior,Madrid,2023-11,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,44000,47600,5-10,,Valencia,2023-09,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mercadona,,https://www.linkedin.com/company/mercadona,mercadona,resolved,34400,34400,5-10,,Valencia,2026-01,levels.fyi,https://www.levels.fyi/companies/mercadona/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,138087,920243,25,E6,Barcelona,2026-01,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,122896,336547,10,E6,Madrid,2022-04,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,112881,313772,15,E6,Valencia,2022-11,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,105000,170750,10,E5,Madrid,2023-01,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,103824,242099,15,E5,Madrid,2024-10,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,101843,225697,12,E5,Barcelona,2023-11,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,99666,173226,12,E5,Barcelona,2023-05,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,96498,157395,13,E5,Barcelona,2023-05,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,95196,95196,20,E5,Valencia,2024-01,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,94721,157289,16,E5,Madrid,2022-03,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Meta,10667|78833680,https://www.linkedin.com/company/facebook,facebook,resolved,94670,157171,22,E5,Valencia,2023-02,levels.fyi,https://www.levels.fyi/companies/facebook/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,80000,90000,6,L3,Barcelona,2026-04,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,80000,90000,5,L3,Barcelona,2025-06,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,72000,72000,6,IC4,Barcelona,2025-01,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,67000,69000,7,L3,Madrid,2026-07,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,67000,67000,6,L3,Malaga,2026-07,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,67000,67000,5-10,,Barcelona,2026-07,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,60200,60200,12,IC3,Barcelona,2026-07,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,59000,59000,10,IC3,Madrid,2025-09,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Mews,2574959,https://www.linkedin.com/company/mewssystems,mews,resolved,57000,57000,8,IC3,Barcelona,2024-10,levels.fyi,https://www.levels.fyi/companies/mews/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,128243,178339,7,Principal SDE,Madrid,2026-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,117000,224000,19,Principal SDE,Barcelona,2025-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,110880,176506,13,Principal SDE,Barcelona,2025-10,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,109000,177000,12,Principal SDE,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,108844,160858,8,Principal SDE,Madrid,2026-06,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,108000,176000,10,Principal SDE,Madrid,2025-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,101000,159000,25,64,Barcelona,2025-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,100000,140000,8,64,Madrid,2024-01,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,100000,130000,10,64,Barcelona,2023-04,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,98610,134033,17,64,Madrid,2024-09,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,95000,140000,28,64,Barcelona,2026-08,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,94000,219000,18,64,Barcelona,2024-04,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,94000,152000,17,64,Barcelona,2023-02,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,93689,118607,10,64,Barcelona,2026-06,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,93155,130418,12,64,Barcelona,2024-06,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
Microsoft,1035,https://www.linkedin.com/company/microsoft,microsoft,resolved,93058,133012,15,64,Barcelona,2026-09,levels.fyi,https://www.levels.fyi/companies/microsoft/salaries/software-engineer/locations/spain,2026-09-22,,,,,,,,,
